candidate,probability,label
0.54159_DM_85.65_beam_9C2020_04_14_02:29:25.fil.hdf5,0.21303567,0.0
0.543181_DM_410.02_beam_328C2020_04_12_03:33:19.fil.hdf5,0.00055758347,0.0
0.544406_DM_71.53_beam_0I2020_01_12_23:32:42.fil.hdf5,0.00041326467,0.0
0.546548_DM_380.68_beam_618C2020_04_13_00:46:29.fil.hdf5,0.00189009,0.0
0.54655_DM_41.75_beam_168C2019_12_06_15:48:36.fil.hdf5,0.012877458,0.0
0.54655_DM_482.39_beam_661C2020_04_13_00:46:05.fil.hdf5,0.00041444312,0.0
0.548996_DM_279.98_beam_356C2020_04_13_00:46:27.fil.hdf5,3.2268865e-05,0.0
0.548998_DM_68.77_beam_2C2020_03_31_01:20:29.fil.hdf5,0.028495684,0.0
0.549003_DM_774.30_beam_8C2020_05_31_18:20:32.fil.hdf5,0.00078482373,0.0
0.551445_DM_5145.75_beam_8C2020_05_31_18:22:44.fil.hdf5,0.009522999,0.0
0.553284_DM_692.34_beam_310C2019_12_18_08:43:37.fil.hdf5,0.006768517,0.0
0.553593_DM_31.31_beam_0C2020_04_13_08:51:22.fil.hdf5,0.9999577,1.0
0.555125_DM_491.52_beam_514C2019_12_18_08:42:36.fil.hdf5,1.7362973e-06,0.0
0.557574_DM_1528.95_beam_662C2020_04_13_02:21:13.fil.hdf5,0.020145109,0.0
0.557577_DM_129.55_beam_196C2020_04_13_00:48:33.fil.hdf5,0.0009734441,0.0
0.557577_DM_937.73_beam_318C2019_12_18_08:44:19.fil.hdf5,4.0502466e-05,0.0
0.558802_DM_454.36_beam_143C2020_04_13_00:46:05.fil.hdf5,9.934069e-05,0.0
0.562477_DM_38.38_beam_583C2020_04_13_00:48:20.fil.hdf5,0.0064638997,0.0
0.563697_DM_408.72_beam_650C2020_04_13_00:46:05.fil.hdf5,8.432951e-05,0.0
0.564768_DM_43.90_beam_0I2020_05_24_23:20:05.fil.hdf5,0.9966757,1.0
0.566152_DM_73.37_beam_527C2020_04_23_23:08:22.fil.hdf5,0.00032705133,0.0
0.567833_DM_353.05_beam_27C2019_12_18_08:41:53.fil.hdf5,0.0003568155,0.0
0.568597_DM_117.27_beam_482C2019_12_18_08:44:10.fil.hdf5,0.007434658,0.0
0.568597_DM_2325.27_beam_3C2020_04_14_05:48:59.fil.hdf5,0.0036006814,0.0
0.5686_DM_328.18_beam_149C2020_04_13_00:46:13.fil.hdf5,0.00014918603,0.0
0.569514_DM_51.58_beam_2C2020_02_21_20:28:28.fil.hdf5,0.004136097,0.0
0.569673_DM_52.80_beam_4C2020_02_21_20:28:28.fil.hdf5,3.3014425e-05,0.0
0.571809_DM_61.40_beam_9C2020_02_02_07:49:17.fil.hdf5,0.0040849317,0.0
0.572985_DM_67.23_beam_1C2020_02_14_05:15:52.fil.hdf5,0.001182579,0.0
0.57411_DM_142.75_beam_0C2020_03_15_15:10:32.fil.hdf5,1.0,1.0
0.574414_DM_61.40_beam_5C2020_02_02_07:49:17.fil.hdf5,0.0062528835,0.0
0.575946_DM_496.74_beam_159C2020_04_13_00:48:33.fil.hdf5,3.057551e-05,0.0
0.575951_DM_71.53_beam_0C2020_04_13_08:46:33.fil.hdf5,0.99998415,1.0
0.580184_DM_1033.21_beam_0C2020_03_20_17:48:25.fil.hdf5,0.005288463,0.0
0.580853_DM_206.30_beam_301C2020_04_13_00:46:29.fil.hdf5,2.1900292e-05,0.0
0.581251_DM_915.48_beam_362C2020_05_31_18:21:16.fil.hdf5,5.114519e-06,0.0
0.581459_DM_47.59_beam_0C2020_04_13_05:31:58.fil.hdf5,0.0006138514,0.0
0.581767_DM_24.87_beam_185C2020_04_23_23:06:49.fil.hdf5,4.4557506e-05,0.0
0.582074_DM_149.20_beam_0C2020_04_07_01:28:42.fil.hdf5,0.41785052,0.0
0.582074_DM_59.25_beam_318C2019_12_18_08:43:46.fil.hdf5,0.03550383,0.0
0.582686_DM_38.38_beam_425C2020_04_13_01:35:38.fil.hdf5,2.801618e-05,0.0
0.583299_DM_705.38_beam_118C2019_12_18_08:43:29.fil.hdf5,6.214276e-05,0.0
0.585289_DM_23.95_beam_754C2020_04_23_23:06:49.fil.hdf5,2.5397702e-07,0.0
0.587891_DM_174.99_beam_0I2020_01_12_23:49:48.fil.hdf5,0.00021502833,0.0
0.58789_DM_322.66_beam_245C2019_12_18_08:41:43.fil.hdf5,0.0050634774,0.0
0.588196_DM_3011.05_beam_0C2020_04_13_04:48:17.fil.hdf5,1.022548e-06,0.0
0.59013_DM_741.89_beam_0I2020_01_12_23:40:59.fil.hdf5,0.0011859372,0.0
0.590645_DM_3349.75_beam_149C2020_05_31_18:22:44.fil.hdf5,0.0008917089,0.0
0.591049_DM_94.25_beam_0C2020_04_19_18:42:11.fil.hdf5,1.0,1.0
0.59264_DM_53.42_beam_9C2020_02_04_02:46:16.fil.hdf5,0.00020690268,0.0
0.593095_DM_2009.32_beam_362C2020_05_31_18:21:36.fil.hdf5,0.0003676384,0.0
0.593488_DM_651.07_beam_575C2020_05_30_10:21:10.fil.hdf5,0.005797038,0.0
0.597998_DM_1342.85_beam_480C2019_12_18_08:43:53.fil.hdf5,0.0031649019,0.0
0.598001_DM_771.23_beam_11C2020_02_04_02:53:58.fil.hdf5,1.0260867e-09,0.0
0.598096_DM_690.38_beam_0I2020_01_12_23:45:32.fil.hdf5,0.12216892,0.0
0.598302_DM_603.01_beam_245C2019_12_18_08:44:10.fil.hdf5,0.002705501,0.0
0.598306_DM_528.03_beam_448C2019_12_18_08:41:43.fil.hdf5,0.0041800705,0.0
0.599836_DM_317.75_beam_512C2019_12_18_08:44:13.fil.hdf5,0.00073301134,0.0
0.5_DM_100.70_beam_0C2020_04_19_19:49:05.fil.hdf5,0.9999999,1.0
0.5_DM_101.00_beam_0C2020_04_07_01:43:31.fil.hdf5,1.0,1.0
0.5_DM_101.00_beam_0C2020_04_19_19:50:00.fil.hdf5,1.0,1.0
0.5_DM_104.38_beam_0I2020_01_12_23:55:41.fil.hdf5,0.0018244297,0.0
0.5_DM_105.92_beam_0I2020_01_12_23:56:11.fil.hdf5,0.0002871945,0.0
0.5_DM_106.22_beam_0C2020_04_14_04:28:57.fil.hdf5,0.99949193,1.0
0.5_DM_1090.91_beam_8C2020_04_14_05:48:58.fil.hdf5,0.6706811,1.0
0.5_DM_109.91_beam_227C2019_12_06_15:26:26.fil.hdf5,4.68769e-06,0.0
0.5_DM_112.98_beam_0C2020_03_15_20:57:36.fil.hdf5,1.0,1.0
0.5_DM_118.19_beam_10C2020_02_04_01:59:55.fil.hdf5,0.00013916989,0.0
0.5_DM_118.50_beam_0C2020_04_12_02:46:41.fil.hdf5,0.9999995,1.0
0.5_DM_118.81_beam_0C2020_04_11_20:28:41.fil.hdf5,0.9997732,1.0
0.5_DM_120.34_beam_7C2020_04_07_04:53:20.fil.hdf5,6.614822e-05,0.0
0.5_DM_1221.31_beam_10C2020_02_04_02:53:57.fil.hdf5,1.0330855e-09,0.0
0.5_DM_122.19_beam_2C2020_02_16_00:38:09.fil.hdf5,0.00025397012,0.0
0.5_DM_1226.37_beam_118C2019_12_18_08:43:53.fil.hdf5,0.034586962,0.0
0.5_DM_125.56_beam_0C2020_04_19_16:13:08.fil.hdf5,0.99771404,1.0
0.5_DM_130.17_beam_8C2020_02_04_01:59:55.fil.hdf5,1.6411225e-06,0.0
0.5_DM_130.47_beam_0C2020_04_19_17:56:56.fil.hdf5,1.0,1.0
0.5_DM_130.78_beam_5C2020_02_02_05:44:01.fil.hdf5,1.811158e-06,0.0
0.5_DM_131.09_beam_0C2020_04_12_00:32:45.fil.hdf5,1.0,1.0
0.5_DM_1360.57_beam_517C2019_12_18_08:44:10.fil.hdf5,9.204891e-05,0.0
0.5_DM_138.46_beam_0C2020_04_19_16:10:20.fil.hdf5,1.0,1.0
0.5_DM_139.07_beam_0C2020_04_19_16:10:58.fil.hdf5,1.0,1.0
0.5_DM_141.83_beam_0C2020_03_15_15:17:59.fil.hdf5,0.9999999,1.0
0.5_DM_141.83_beam_0C2020_04_19_18:39:42.fil.hdf5,0.9999987,1.0
0.5_DM_142.14_beam_0C2020_03_15_15:05:23.fil.hdf5,1.0,1.0
0.5_DM_142.14_beam_0C2020_03_15_15:28:24.fil.hdf5,0.99982953,1.0
0.5_DM_142.75_beam_0C2020_03_15_15:22:10.fil.hdf5,1.0,1.0
0.5_DM_143.06_beam_0C2020_03_15_15:42:36.fil.hdf5,1.0,1.0
0.5_DM_144.29_beam_0C2020_03_15_15:05:43.fil.hdf5,0.9999999,1.0
0.5_DM_145.21_beam_0C2020_04_07_03:42:10.fil.hdf5,1.0,1.0
0.5_DM_145.52_beam_0C2020_03_15_15:09:57.fil.hdf5,0.9999796,1.0
0.5_DM_145.52_beam_0C2020_04_07_04:17:00.fil.hdf5,1.0,1.0
0.5_DM_147.05_beam_0C2020_04_07_03:45:52.fil.hdf5,1.0,1.0
0.5_DM_1490.97_beam_442C2020_01_02_15:33:13.fil.hdf5,0.013230839,0.0
0.5_DM_150.43_beam_0C2020_04_19_16:15:09.fil.hdf5,0.9996979,1.0
0.5_DM_1508.69_beam_205C2020_01_20_09:37:01.fil.hdf5,0.04042566,0.0
0.5_DM_1530.21_beam_2C2020_02_04_01:32:04.fil.hdf5,6.828097e-05,0.0
0.5_DM_154.73_beam_0C2020_03_15_15:29:42.fil.hdf5,1.0,1.0
0.5_DM_156.88_beam_0C2020_04_12_01:25:37.fil.hdf5,1.0,1.0
0.5_DM_157.18_beam_0C2020_04_12_01:14:33.fil.hdf5,1.0,1.0
0.5_DM_157.49_beam_0C2020_04_12_01:26:16.fil.hdf5,1.0,1.0
0.5_DM_159.64_beam_0C2020_04_12_01:21:33.fil.hdf5,0.991503,1.0
0.5_DM_160.87_beam_0C2020_03_23_03:14:52.fil.hdf5,1.0,1.0
0.5_DM_161.48_beam_0C2020_03_23_03:09:04.fil.hdf5,1.0,1.0
0.5_DM_162.71_beam_0C2020_03_23_03:08:17.fil.hdf5,0.99999845,1.0
0.5_DM_163.02_beam_0C2020_04_12_00:08:57.fil.hdf5,1.0,1.0
0.5_DM_163.94_beam_0C2020_03_23_03:04:27.fil.hdf5,1.0,1.0
0.5_DM_163.94_beam_0C2020_04_12_00:03:41.fil.hdf5,1.0,1.0
0.5_DM_163.94_beam_0C2020_04_12_00:08:16.fil.hdf5,1.0,1.0
0.5_DM_164.25_beam_0C2020_03_23_03:18:42.fil.hdf5,1.0,1.0
0.5_DM_165.47_beam_0C2020_04_12_00:00:48.fil.hdf5,1.0,1.0
0.5_DM_165.78_beam_0C2020_03_23_03:20:11.fil.hdf5,1.0,1.0
0.5_DM_165.78_beam_0C2020_04_11_23:55:25.fil.hdf5,0.9999795,1.0
0.5_DM_172.23_beam_223C2020_04_22_15:32:12.fil.hdf5,0.00021459513,0.0
0.5_DM_172.84_beam_0C2020_04_07_03:04:37.fil.hdf5,1.0,1.0
0.5_DM_173.46_beam_0C2020_04_07_02:49:26.fil.hdf5,1.0,1.0
0.5_DM_173.76_beam_0C2020_04_07_02:58:13.fil.hdf5,1.0,1.0
0.5_DM_174.07_beam_0C2020_04_07_02:53:21.fil.hdf5,1.0,1.0
0.5_DM_174.07_beam_0C2020_04_07_03:16:23.fil.hdf5,1.0,1.0
0.5_DM_174.38_beam_0C2020_04_07_03:09:51.fil.hdf5,0.99999976,1.0
0.5_DM_174.68_beam_0C2020_04_07_03:05:52.fil.hdf5,1.0,1.0
0.5_DM_1750.02_beam_4C2020_01_02_15:27:15.fil.hdf5,8.3145955e-05,0.0
0.5_DM_175.91_beam_0C2020_04_07_03:01:28.fil.hdf5,1.0,1.0
0.5_DM_176.83_beam_0C2020_03_15_17:56:59.fil.hdf5,1.0,1.0
0.5_DM_177.14_beam_0C2020_03_15_17:56:08.fil.hdf5,0.9995894,1.0
0.5_DM_177.45_beam_0C2020_03_15_17:57:18.fil.hdf5,1.0,1.0
0.5_DM_177.75_beam_0C2020_03_15_17:56:29.fil.hdf5,1.0,1.0
0.5_DM_177.75_beam_0C2020_03_15_18:07:07.fil.hdf5,1.0,1.0
0.5_DM_178.06_beam_0C2020_03_15_17:44:40.fil.hdf5,1.0,1.0
0.5_DM_178.06_beam_0C2020_03_30_02:22:45.fil.hdf5,1.0,1.0
0.5_DM_178.37_beam_0C2020_03_30_02:40:23.fil.hdf5,0.99996936,1.0
0.5_DM_184.51_beam_0C2020_04_07_02:50:19.fil.hdf5,1.0,1.0
0.5_DM_190.95_beam_0C2020_02_02_12:00:05.fil.hdf5,1.0,1.0
0.5_DM_192.18_beam_0C2020_02_02_11:50:02.fil.hdf5,0.99999416,1.0
0.5_DM_205.38_beam_0C2020_03_15_15:54:10.fil.hdf5,1.0,1.0
0.5_DM_205.38_beam_0C2020_03_15_16:13:25.fil.hdf5,1.0,1.0
0.5_DM_219.81_beam_0C2020_04_11_23:35:49.fil.hdf5,1.0,1.0
0.5_DM_220.12_beam_0C2020_04_11_23:24:56.fil.hdf5,0.9999945,1.0
0.5_DM_220.12_beam_0C2020_04_11_23:25:14.fil.hdf5,0.9999907,1.0
0.5_DM_221.04_beam_0C2020_04_11_23:25:08.fil.hdf5,1.0,1.0
0.5_DM_22.10_beam_0C2020_03_30_03:14:58.fil.hdf5,0.9999945,1.0
0.5_DM_223.50_beam_0C2020_04_11_23:30:37.fil.hdf5,0.9820942,1.0
0.5_DM_22.41_beam_0C2020_04_13_10:29:28.fil.hdf5,0.99873525,1.0
0.5_DM_226.26_beam_9C2020_02_21_21:35:31.fil.hdf5,3.2901462e-05,0.0
0.5_DM_22.72_beam_0C2020_04_13_08:21:18.fil.hdf5,1.0,1.0
0.5_DM_22.72_beam_0I2020_03_23_02:56:17.fil.hdf5,3.369472e-05,0.0
0.5_DM_23.02_beam_0C2020_04_13_08:24:15.fil.hdf5,0.9999068,1.0
0.5_DM_23.02_beam_0C2020_04_13_08:25:37.fil.hdf5,1.0,1.0
0.5_DM_23.02_beam_0C2020_04_13_08:30:24.fil.hdf5,0.99995196,1.0
0.5_DM_23.33_beam_0C2020_04_13_08:25:28.fil.hdf5,0.9999999,1.0
0.5_DM_23.33_beam_0C2020_04_13_08:29:41.fil.hdf5,1.0,1.0
0.5_DM_23.64_beam_0C2020_04_13_08:17:25.fil.hdf5,1.0,1.0
0.5_DM_237.31_beam_0C2020_04_11_21:30:58.fil.hdf5,0.9999999,1.0
0.5_DM_237.31_beam_0C2020_04_19_17:35:53.fil.hdf5,1.0,1.0
0.5_DM_237.93_beam_0C2020_04_11_21:24:51.fil.hdf5,0.99999726,1.0
0.5_DM_237.93_beam_0C2020_04_11_21:35:14.fil.hdf5,0.9999975,1.0
0.5_DM_237.93_beam_0C2020_04_11_21:35:31.fil.hdf5,0.9999831,1.0
0.5_DM_238.23_beam_0C2020_04_11_21:23:43.fil.hdf5,1.0,1.0
0.5_DM_238.54_beam_0C2020_04_11_21:36:08.fil.hdf5,0.99999964,1.0
0.5_DM_240.38_beam_0C2020_04_12_04:43:23.fil.hdf5,0.99997437,1.0
0.5_DM_241.30_beam_0C2020_04_12_04:39:01.fil.hdf5,1.0,1.0
0.5_DM_241.30_beam_0C2020_04_12_04:51:16.fil.hdf5,0.99999726,1.0
0.5_DM_241.61_beam_0C2020_04_12_04:50:00.fil.hdf5,0.99999833,1.0
0.5_DM_242.22_beam_0C2020_04_12_04:33:44.fil.hdf5,0.9999951,1.0
0.5_DM_242.53_beam_4C2019_12_06_15:26:26.fil.hdf5,0.0013185806,0.0
0.5_DM_24.25_beam_0C2020_04_13_10:14:56.fil.hdf5,0.99999976,1.0
0.5_DM_24.87_beam_0C2020_04_13_10:15:31.fil.hdf5,1.0,1.0
0.5_DM_24.87_beam_0C2020_04_13_10:24:26.fil.hdf5,0.99999,1.0
0.5_DM_25.48_beam_0C2020_04_13_10:02:16.fil.hdf5,0.06801608,0.0
0.5_DM_25.48_beam_0C2020_04_13_10:14:32.fil.hdf5,1.0,1.0
0.5_DM_25.48_beam_0C2020_04_13_10:16:08.fil.hdf5,1.0,1.0
0.5_DM_25.48_beam_602C2020_04_22_15:26:10.fil.hdf5,0.0024030143,0.0
0.5_DM_255.73_beam_127C2019_12_06_15:27:20.fil.hdf5,1.5577378e-07,0.0
0.5_DM_258.80_beam_0I2020_05_24_23:18:27.fil.hdf5,0.0004816148,0.0
0.5_DM_26.09_beam_165C2020_04_27_02:23:52.fil.hdf5,0.00046359698,0.0
0.5_DM_26.09_beam_352C2020_04_13_00:46:20.fil.hdf5,0.00038789856,0.0
0.5_DM_264.94_beam_66C2020_04_13_07:12:41.fil.hdf5,0.10908845,0.0
0.5_DM_266.17_beam_253C2020_01_12_22:27:34.fil.hdf5,0.0046183364,0.0
0.5_DM_266.78_beam_0I2020_01_12_23:23:33.fil.hdf5,0.00016484178,0.0
0.5_DM_26.71_beam_0C2020_03_23_03:16:04.fil.hdf5,0.00010230562,0.0
0.5_DM_26.71_beam_0C2020_04_13_10:16:50.fil.hdf5,1.0,1.0
0.5_DM_27.32_beam_0I2020_04_13_01:55:50.fil.hdf5,0.02516879,0.0
0.5_DM_27.32_beam_553C2020_04_27_17:59:24.fil.hdf5,0.0054919147,0.0
0.5_DM_2789.99_beam_249C2019_12_18_08:41:49.fil.hdf5,0.00010129333,0.0
0.5_DM_279.37_beam_0C2020_04_14_05:40:44.fil.hdf5,1.0,1.0
0.5_DM_281.52_beam_0C2020_04_11_23:04:35.fil.hdf5,1.0,1.0
0.5_DM_281.52_beam_0C2020_04_11_23:10:36.fil.hdf5,1.0,1.0
0.5_DM_281.83_beam_0C2020_04_11_22:55:25.fil.hdf5,0.99998283,1.0
0.5_DM_281.83_beam_0C2020_04_11_22:55:39.fil.hdf5,1.0,1.0
0.5_DM_283.36_beam_0C2020_04_11_23:03:30.fil.hdf5,0.9984376,1.0
0.5_DM_28.55_beam_0C2020_04_13_10:05:58.fil.hdf5,0.9999912,1.0
0.5_DM_288.27_beam_5C2020_02_21_20:19:55.fil.hdf5,0.00038794312,0.0
0.5_DM_292.26_beam_0C2020_04_19_20:30:40.fil.hdf5,1.0,1.0
0.5_DM_29.47_beam_0I2020_05_24_23:21:08.fil.hdf5,0.29097626,0.0
0.5_DM_29.78_beam_0C2020_04_13_08:50:19.fil.hdf5,0.99988294,1.0
0.5_DM_29.78_beam_0C2020_04_19_18:36:15.fil.hdf5,1.0,1.0
0.5_DM_3034.21_beam_63C2020_05_25_02:11:28.fil.hdf5,0.00013160304,0.0
0.5_DM_30.39_beam_0C2020_04_11_22:40:29.fil.hdf5,0.9990145,1.0
0.5_DM_30.70_beam_479C2020_04_13_00:46:05.fil.hdf5,0.0070398487,0.0
0.5_DM_31.01_beam_0C2020_04_13_09:37:52.fil.hdf5,0.0037743251,0.0
0.5_DM_31.01_beam_325C2019_12_06_15:48:17.fil.hdf5,1.0588666e-06,0.0
0.5_DM_31.01_beam_335C2019_12_06_15:46:33.fil.hdf5,7.620118e-08,0.0
0.5_DM_31.01_beam_573C2019_12_06_15:27:18.fil.hdf5,3.726143e-05,0.0
0.5_DM_31.31_beam_0C2020_04_13_08:55:19.fil.hdf5,0.99998534,1.0
0.5_DM_31.62_beam_0C2020_04_11_22:42:52.fil.hdf5,0.9896773,1.0
0.5_DM_317.75_beam_0I2020_01_12_23:19:31.fil.hdf5,0.0005911371,0.0
0.5_DM_319.89_beam_557C2020_04_13_00:46:39.fil.hdf5,0.0012337121,0.0
0.5_DM_32.85_beam_0C2020_04_13_08:52:41.fil.hdf5,0.99995637,1.0
0.5_DM_32.85_beam_0C2020_04_13_09:01:22.fil.hdf5,0.99999464,1.0
0.5_DM_330.02_beam_9C2020_02_21_22:08:09.fil.hdf5,5.28515e-06,0.0
0.5_DM_33.46_beam_0C2020_04_11_22:43:27.fil.hdf5,0.997707,1.0
0.5_DM_33.77_beam_430C2019_12_06_15:48:17.fil.hdf5,7.666653e-08,0.0
0.5_DM_34.08_beam_0C2020_04_19_18:24:28.fil.hdf5,1.0,1.0
0.5_DM_34.08_beam_421C2019_12_06_15:48:17.fil.hdf5,0.0007124283,0.0
0.5_DM_343.84_beam_447C2020_04_13_01:55:43.fil.hdf5,3.0969553e-05,0.0
0.5_DM_34.38_beam_0C2020_04_19_15:52:54.fil.hdf5,0.9998975,1.0
0.5_DM_34.38_beam_141C2020_04_23_23:09:00.fil.hdf5,0.0010896563,0.0
0.5_DM_347.22_beam_562C2020_04_27_02:19:46.fil.hdf5,0.005104272,0.0
0.5_DM_352.44_beam_388C2020_04_27_02:19:46.fil.hdf5,0.00034771572,0.0
0.5_DM_353.36_beam_29C2020_01_12_23:16:02.fil.hdf5,0.00082968,0.0
0.5_DM_354.28_beam_0C2020_02_03_23:33:37.fil.hdf5,0.9958072,1.0
0.5_DM_359.19_beam_8C2020_02_21_20:35:05.fil.hdf5,0.009889021,0.0
0.5_DM_360.73_beam_2C2020_02_02_06:33:40.fil.hdf5,5.8749597e-06,0.0
0.5_DM_363.49_beam_391C2020_04_04_01:31:25.fil.hdf5,0.0018062416,0.0
0.5_DM_369.63_beam_69C2020_04_13_07:12:41.fil.hdf5,0.106968686,0.0
0.5_DM_37.15_beam_0C2020_04_07_01:38:06.fil.hdf5,4.8972997e-05,0.0
0.5_DM_373.62_beam_187C2020_04_23_23:05:05.fil.hdf5,0.022410078,0.0
0.5_DM_377.30_beam_262C2020_01_12_22:27:34.fil.hdf5,0.00043108687,0.0
0.5_DM_379.14_beam_651C2020_04_23_23:05:05.fil.hdf5,0.0006055866,0.0
0.5_DM_379.76_beam_403C2020_04_23_23:05:05.fil.hdf5,0.0016854882,0.0
0.5_DM_381.33_beam_706C2020_04_13_00:46:05.fil.hdf5,0.004365306,0.0
0.5_DM_383.94_beam_0C2020_04_19_18:01:12.fil.hdf5,1.0,1.0
0.5_DM_385.90_beam_0C2020_04_19_18:01:39.fil.hdf5,1.0,1.0
0.5_DM_38.99_beam_5C2020_03_23_03:07:59.fil.hdf5,0.00022005239,0.0
0.5_DM_402.20_beam_0C2020_02_03_05:40:47.fil.hdf5,1.0,1.0
0.5_DM_402.20_beam_0C2020_02_03_05:49:42.fil.hdf5,1.0,1.0
0.5_DM_402.85_beam_0C2020_02_02_11:27:28.fil.hdf5,1.0,1.0
0.5_DM_402.85_beam_0C2020_02_02_11:36:05.fil.hdf5,1.0,1.0
0.5_DM_403.50_beam_10C2020_02_16_06:53:16.fil.hdf5,3.0659322e-07,0.0
0.5_DM_4050.68_beam_626C2020_04_04_00:55:55.fil.hdf5,7.034779e-05,0.0
0.5_DM_418.31_beam_152C2020_05_30_10:21:07.fil.hdf5,0.00044826625,0.0
0.5_DM_426.32_beam_744C2020_04_13_00:46:13.fil.hdf5,0.00034133115,0.0
0.5_DM_42.67_beam_0C2020_04_07_01:31:19.fil.hdf5,1.0,1.0
0.5_DM_42.67_beam_109C2019_12_06_15:27:21.fil.hdf5,3.902028e-05,0.0
0.5_DM_42.98_beam_3C2020_04_07_01:28:14.fil.hdf5,0.99979836,1.0
0.5_DM_43.59_beam_0I2020_05_24_23:19:27.fil.hdf5,0.047289036,0.0
0.5_DM_43.90_beam_10C2020_04_07_01:37:49.fil.hdf5,2.9765162e-05,0.0
0.5_DM_463.95_beam_362C2020_05_31_18:19:26.fil.hdf5,2.3197329e-06,0.0
0.5_DM_48.81_beam_0C2020_03_28_14:58:04.fil.hdf5,1.0,1.0
0.5_DM_49.12_beam_0C2020_03_20_20:54:51.fil.hdf5,0.9997534,1.0
0.5_DM_49.12_beam_0C2020_03_20_21:15:53.fil.hdf5,0.99965584,1.0
0.5_DM_49.12_beam_0C2020_03_20_21:25:17.fil.hdf5,0.99891007,1.0
0.5_DM_49.12_beam_0C2020_03_20_21:39:19.fil.hdf5,1.0,1.0
0.5_DM_49.12_beam_0C2020_03_20_21:44:58.fil.hdf5,0.9999925,1.0
0.5_DM_49.12_beam_0C2020_03_20_22:06:20.fil.hdf5,0.99998236,1.0
0.5_DM_49.12_beam_0C2020_03_28_12:45:59.fil.hdf5,0.9927772,1.0
0.5_DM_49.12_beam_0C2020_03_28_12:52:44.fil.hdf5,0.9999738,1.0
0.5_DM_49.12_beam_0C2020_03_28_14:27:19.fil.hdf5,0.88528425,1.0
0.5_DM_49.12_beam_0C2020_03_28_14:28:23.fil.hdf5,0.9998461,1.0
0.5_DM_49.12_beam_0C2020_03_28_14:37:04.fil.hdf5,0.9999933,1.0
0.5_DM_49.12_beam_0C2020_03_28_14:47:06.fil.hdf5,0.9999819,1.0
0.5_DM_49.12_beam_0C2020_03_28_15:03:12.fil.hdf5,0.9999821,1.0
0.5_DM_49.12_beam_0C2020_03_28_15:11:29.fil.hdf5,1.0,1.0
0.5_DM_49.12_beam_0C2020_03_28_15:13:17.fil.hdf5,0.9999552,1.0
0.5_DM_49.12_beam_0C2020_03_28_15:24:12.fil.hdf5,0.9999975,1.0
0.5_DM_500.65_beam_0C2020_03_15_20:09:38.fil.hdf5,1.0,1.0
0.5_DM_500.65_beam_0C2020_03_15_20:43:57.fil.hdf5,1.0,1.0
0.5_DM_501.30_beam_0C2020_03_15_20:18:37.fil.hdf5,1.0,1.0
0.5_DM_507.63_beam_10C2020_05_30_10:19:40.fil.hdf5,0.01202397,0.0
0.5_DM_50.96_beam_565C2019_12_06_15:27:20.fil.hdf5,7.650726e-05,0.0
0.5_DM_51.27_beam_0C2020_02_04_01:24:09.fil.hdf5,7.29882e-05,0.0
0.5_DM_51.27_beam_0C2020_02_16_01:51:22.fil.hdf5,2.039883e-05,0.0
0.5_DM_51.27_beam_0C2020_02_16_01:57:32.fil.hdf5,0.053117275,0.0
0.5_DM_51.27_beam_3C2020_02_16_01:48:19.fil.hdf5,5.331097e-07,0.0
0.5_DM_51.58_beam_11C2020_02_21_22:09:05.fil.hdf5,0.0053984267,0.0
0.5_DM_51.58_beam_4C2020_02_04_02:46:17.fil.hdf5,1.6870175e-05,0.0
0.5_DM_51.58_beam_7C2020_02_04_01:45:39.fil.hdf5,0.0033777792,0.0
0.5_DM_518.06_beam_557C2020_04_27_17:57:39.fil.hdf5,0.0018234095,0.0
0.5_DM_51.88_beam_8C2020_02_21_20:28:58.fil.hdf5,2.7643662e-07,0.0
0.5_DM_52.50_beam_9C2020_02_02_08:02:50.fil.hdf5,0.0021068144,0.0
0.5_DM_52.80_beam_8C2020_02_21_20:36:25.fil.hdf5,1.6947313e-07,0.0
0.5_DM_53.11_beam_3C2020_02_02_05:58:04.fil.hdf5,1.2794732e-05,0.0
0.5_DM_53.42_beam_10C2020_02_27_00:35:52.fil.hdf5,1.5786745e-05,0.0
0.5_DM_542.38_beam_0C2020_04_13_09:50:59.fil.hdf5,6.364054e-08,0.0
0.5_DM_54.34_beam_0C2020_04_19_17:29:14.fil.hdf5,1.0,1.0
0.5_DM_54.34_beam_0C2020_04_19_17:30:57.fil.hdf5,1.0,1.0
0.5_DM_55.26_beam_7C2020_02_21_22:09:05.fil.hdf5,0.00078718684,0.0
0.5_DM_55.26_beam_8C2020_02_04_03:59:16.fil.hdf5,2.3145178e-06,0.0
0.5_DM_55.57_beam_4C2020_02_02_07:48:57.fil.hdf5,0.000274034,0.0
0.5_DM_55.87_beam_0C2020_03_30_04:07:17.fil.hdf5,1.0,1.0
0.5_DM_55.87_beam_271C2020_01_02_15:33:27.fil.hdf5,0.00031789645,0.0
0.5_DM_56.18_beam_7C2020_02_02_08:04:44_1.fil.hdf5,0.000515573,0.0
0.5_DM_56.49_beam_0C2020_03_30_04:01:30.fil.hdf5,0.9999994,1.0
0.5_DM_56.49_beam_0C2020_03_30_04:03:56.fil.hdf5,0.99999917,1.0
0.5_DM_57.10_beam_0I2020_04_13_01:06:16.fil.hdf5,0.004236179,0.0
