transientid,ML_PROB
0.500003_DM_507.82_beam_0C2020_02_03_05:57:38.fil.hdf5,0.9691694
0.500003_DM_51.58_beam_0C2020_04_13_08:55:09.fil.hdf5,0.9999994
0.500003_DM_56.80_beam_0C2020_03_30_03:56:29_1.fil.hdf5,0.9999999
0.500003_DM_56.80_beam_0C2020_03_30_04:03:24.fil.hdf5,1.0
0.500003_DM_57.72_beam_0C2020_04_19_17:39:05.fil.hdf5,1.0
0.500003_DM_63.55_beam_0C2020_04_19_17:09:01.fil.hdf5,1.0
0.500003_DM_71.22_beam_0C2020_04_19_16:23:28.fil.hdf5,1.0
0.500003_DM_75.83_beam_0C2020_02_02_11:21:15.fil.hdf5,1.0
0.500003_DM_75.83_beam_0C2020_02_02_11:22:20.fil.hdf5,1.0
0.500003_DM_75.83_beam_0C2020_04_07_06:06:49.fil.hdf5,1.0
0.500003_DM_75.83_beam_0C2020_04_07_06:07:50.fil.hdf5,1.0
0.500003_DM_75.83_beam_0C2020_04_14_01:28:08.fil.hdf5,1.0
0.500003_DM_86.88_beam_0C2020_04_07_02:18:32.fil.hdf5,0.9999999
0.500003_DM_86.88_beam_0C2020_04_19_16:09:02.fil.hdf5,1.0
0.500003_DM_87.50_beam_0C2020_04_19_16:08:36.fil.hdf5,0.99989974
0.500003_DM_92.41_beam_0C2020_04_19_17:53:56.fil.hdf5,1.0
0.500003_DM_94.86_beam_0C2020_04_19_19:44:19.fil.hdf5,1.0
0.500004_DM_101.00_beam_0C2020_04_19_19:49:54.fil.hdf5,1.0
0.500004_DM_101.62_beam_0C2020_04_07_01:44:36.fil.hdf5,0.9999976
0.500004_DM_102.23_beam_0C2020_04_07_02:08:58.fil.hdf5,0.9984748
0.500004_DM_108.06_beam_0C2020_04_19_18:40:41.fil.hdf5,1.0
0.500004_DM_111.75_beam_0C2020_03_15_20:51:46.fil.hdf5,0.9999999
0.500004_DM_115.43_beam_0C2020_04_19_18:38:17.fil.hdf5,1.0
0.500004_DM_118.50_beam_0C2020_04_14_06:01:05.fil.hdf5,0.9999784
0.500004_DM_139.07_beam_0C2020_03_23_03:32:17.fil.hdf5,1.0
0.500004_DM_143.98_beam_0C2020_03_15_15:05:26.fil.hdf5,1.0
0.500004_DM_144.29_beam_0C2020_04_07_04:17:59.fil.hdf5,1.0
0.500004_DM_157.49_beam_0C2020_03_30_05:52:27.fil.hdf5,0.9999769
0.500004_DM_157.49_beam_0C2020_04_12_01:26:03.fil.hdf5,0.999861
0.500004_DM_162.10_beam_0C2020_04_12_00:10:33.fil.hdf5,0.99999094
0.500004_DM_163.32_beam_0C2020_04_19_19:35:15.fil.hdf5,1.0
0.500004_DM_163.94_beam_0C2020_04_12_00:17:50.fil.hdf5,0.9999975
0.500004_DM_164.25_beam_0C2020_04_12_00:02:36.fil.hdf5,1.0
0.500004_DM_164.25_beam_0C2020_04_12_00:10:40.fil.hdf5,1.0
0.500004_DM_164.55_beam_0C2020_03_23_03:07:35.fil.hdf5,1.0
0.500004_DM_165.47_beam_0C2020_04_12_00:13:39.fil.hdf5,0.999997
0.500004_DM_174.38_beam_0C2020_04_07_02:54:11.fil.hdf5,1.0
0.500004_DM_174.38_beam_0C2020_04_07_03:15:50.fil.hdf5,1.0
0.500004_DM_174.99_beam_0C2020_04_07_02:55:08.fil.hdf5,0.99999964
0.500004_DM_176.22_beam_0C2020_04_07_03:10:37.fil.hdf5,1.0
0.500004_DM_176.22_beam_0C2020_04_13_07:52:59.fil.hdf5,0.99999595
0.500004_DM_177.14_beam_0C2020_03_15_18:04:05.fil.hdf5,1.0
0.500004_DM_177.14_beam_0C2020_03_30_02:38:18.fil.hdf5,1.0
0.500004_DM_177.14_beam_0C2020_04_13_07:59:28.fil.hdf5,1.0
0.500004_DM_177.45_beam_0C2020_03_30_02:42:24.fil.hdf5,1.0
0.500004_DM_177.45_beam_0C2020_04_13_07:53:16.fil.hdf5,0.99999905
0.500004_DM_177.45_beam_0C2020_04_13_07:56:51.fil.hdf5,1.0
0.500004_DM_177.75_beam_0C2020_03_15_17:37:25.fil.hdf5,1.0
0.500004_DM_179.59_beam_0C2020_04_11_20:47:52.fil.hdf5,1.0
0.500004_DM_180.52_beam_0C2020_03_30_02:20:44.fil.hdf5,1.0
0.500004_DM_21.18_beam_0C2020_03_30_03:00:31.fil.hdf5,0.99999595
0.500004_DM_188.81_beam_0C2020_04_14_01:33:34.fil.hdf5,0.99994123
0.500004_DM_191.57_beam_0C2020_02_02_11:46:35.fil.hdf5,1.0
0.500004_DM_192.49_beam_0C2020_04_14_01:39:04.fil.hdf5,1.0
0.500004_DM_192.49_beam_0C2020_04_14_01:44:33.fil.hdf5,1.0
0.500004_DM_192.80_beam_0C2020_02_02_11:49:03.fil.hdf5,1.0
0.500004_DM_196.79_beam_0C2020_03_15_15:38:02.fil.hdf5,0.99999964
0.500004_DM_206.00_beam_0C2020_03_15_16:00:38.fil.hdf5,1.0
0.500004_DM_21.49_beam_0C2020_03_30_03:12:54.fil.hdf5,0.9999999
0.500004_DM_223.50_beam_0C2020_04_11_23:30:10.fil.hdf5,1.0
0.500004_DM_22.72_beam_0C2020_04_13_08:32:09.fil.hdf5,0.99999213
0.500004_DM_23.02_beam_0C2020_04_13_08:28:57.fil.hdf5,1.0
0.500004_DM_233.63_beam_0C2020_04_12_02:54:09.fil.hdf5,0.9999969
0.500004_DM_235.78_beam_0C2020_04_12_03:02:00.fil.hdf5,0.99999905
0.500004_DM_235.78_beam_0C2020_04_12_03:03:55.fil.hdf5,0.99999976
0.500004_DM_238.23_beam_0C2020_04_11_21:28:37.fil.hdf5,0.99999964
0.500004_DM_238.23_beam_0C2020_04_11_21:29:28.fil.hdf5,0.99996185
0.500004_DM_238.23_beam_0C2020_04_11_21:29:43.fil.hdf5,0.9999449
0.500004_DM_238.23_beam_0C2020_04_11_21:30:55.fil.hdf5,1.0
0.500004_DM_238.23_beam_0C2020_04_11_21:32:29.fil.hdf5,1.0
0.500004_DM_238.23_beam_0C2020_04_11_21:37:49.fil.hdf5,1.0
0.500004_DM_238.85_beam_0C2020_04_11_21:33:08.fil.hdf5,1.0
0.500004_DM_241.30_beam_0C2020_04_12_04:29:27.fil.hdf5,0.9999999
0.500004_DM_241.30_beam_0C2020_04_12_04:32:15.fil.hdf5,0.99999845
0.500004_DM_241.30_beam_0C2020_04_12_04:54:33.fil.hdf5,0.99999976
0.500004_DM_245.29_beam_0C2020_04_12_04:30:56.fil.hdf5,0.9999999
0.500004_DM_24.87_beam_0C2020_04_13_10:15:54.fil.hdf5,0.9999963
0.500004_DM_25.48_beam_0C2020_04_13_10:00:54.fil.hdf5,1.0
0.500004_DM_25.79_beam_0C2020_04_13_10:01:24.fil.hdf5,0.9992955
0.500004_DM_25.79_beam_0C2020_04_13_10:03:17.fil.hdf5,1.0
0.500004_DM_26.09_beam_0C2020_04_13_10:14:08.fil.hdf5,1.0
0.500004_DM_27.32_beam_0C2020_04_13_10:11:13.fil.hdf5,0.99993527
0.500004_DM_27.63_beam_0C2020_04_13_08:56:08.fil.hdf5,0.9999974
0.500004_DM_280.60_beam_0C2020_03_15_22:23:35.fil.hdf5,0.9999949
0.500004_DM_280.90_beam_0C2020_03_15_22:16:04.fil.hdf5,0.9999306
0.500004_DM_280.90_beam_0C2020_04_11_23:09:00.fil.hdf5,1.0
0.500004_DM_281.52_beam_0C2020_04_11_23:07:58.fil.hdf5,1.0
0.500004_DM_282.13_beam_0C2020_04_11_22:54:18.fil.hdf5,0.99999976
0.500004_DM_282.13_beam_0C2020_04_11_23:12:48.fil.hdf5,0.9988531
0.500004_DM_29.16_beam_0C2020_04_13_09:23:29.fil.hdf5,1.0
0.500004_DM_29.16_beam_0C2020_04_13_09:27:19.fil.hdf5,1.0
0.500004_DM_29.16_beam_0C2020_04_13_09:29:26.fil.hdf5,1.0
0.500004_DM_29.16_beam_0C2020_04_13_09:30:33.fil.hdf5,0.9999969
0.500004_DM_295.03_beam_0C2020_04_19_19:47:29.fil.hdf5,1.0
0.500004_DM_295.33_beam_0C2020_04_19_20:11:59.fil.hdf5,1.0
0.500004_DM_30.09_beam_0C2020_04_13_08:42:27.fil.hdf5,0.9998135
0.500004_DM_30.39_beam_0C2020_04_11_22:42:48.fil.hdf5,0.99999917
0.500004_DM_30.70_beam_0C2020_04_19_19:00:59.fil.hdf5,1.0
0.500004_DM_31.93_beam_0C2020_04_11_22:36:05.fil.hdf5,0.9999713
0.500004_DM_33.46_beam_0C2020_04_19_18:23:23.fil.hdf5,0.9999963
0.500004_DM_33.46_beam_0C2020_04_19_18:23:29.fil.hdf5,1.0
0.500004_DM_33.77_beam_0C2020_04_13_09:19:15.fil.hdf5,1.0
0.500004_DM_338.31_beam_0C2020_03_15_18:54:23.fil.hdf5,0.99999917
0.500004_DM_340.46_beam_0C2020_03_15_19:22:24.fil.hdf5,1.0
0.500004_DM_341.08_beam_0C2020_03_15_19:11:59.fil.hdf5,1.0
0.500004_DM_346.30_beam_0C2020_03_15_19:14:17.fil.hdf5,0.9994912
0.500004_DM_365.64_beam_0C2019_12_06_15:28:47.fil.hdf5,0.9991948
0.500004_DM_38.07_beam_0C2020_04_19_17:13:51.fil.hdf5,1.0
0.500004_DM_402.20_beam_0C2020_02_02_11:26:44.fil.hdf5,1.0
0.500004_DM_403.50_beam_0C2020_02_03_05:50:40.fil.hdf5,0.9999994
0.500004_DM_41.45_beam_0C2020_04_19_17:12:02.fil.hdf5,1.0
0.500004_DM_42.37_beam_0C2020_04_07_01:24:25.fil.hdf5,1.0
0.500004_DM_42.37_beam_2C2020_04_07_01:32:59.fil.hdf5,0.9999999
0.500004_DM_42.67_beam_4C2020_04_07_01:28:03.fil.hdf5,1.0
0.500004_DM_435.45_beam_0C2020_04_12_03:21:07.fil.hdf5,0.9997489
0.500004_DM_45.44_beam_4C2020_04_07_01:33:14.fil.hdf5,1.0
0.500004_DM_49.12_beam_0C2020_03_20_20:34:35.fil.hdf5,1.0
0.500004_DM_49.12_beam_0C2020_03_20_20:57:22.fil.hdf5,1.0
0.500004_DM_49.12_beam_0C2020_03_20_21:21:32.fil.hdf5,0.9040401
0.500004_DM_49.12_beam_0C2020_03_20_21:21:48.fil.hdf5,0.9990221
0.500004_DM_49.12_beam_0C2020_03_20_21:26:13.fil.hdf5,0.9999995
0.500004_DM_49.12_beam_0C2020_03_20_21:35:57.fil.hdf5,0.99999356
0.500004_DM_49.12_beam_0C2020_03_20_22:00:03.fil.hdf5,1.0
0.500004_DM_49.12_beam_0C2020_03_28_12:56:39.fil.hdf5,0.9995988
0.500004_DM_49.12_beam_0C2020_03_28_13:02:13.fil.hdf5,0.999508
0.500004_DM_49.12_beam_0C2020_03_28_14:34:24.fil.hdf5,0.97525895
0.500004_DM_49.12_beam_0C2020_03_28_14:35:17.fil.hdf5,0.99999976
0.500004_DM_49.12_beam_0C2020_03_28_14:35:22.fil.hdf5,0.9950069
0.500004_DM_49.12_beam_0C2020_03_28_14:36:25.fil.hdf5,0.999997
0.500004_DM_49.12_beam_0C2020_03_28_14:53:29.fil.hdf5,1.0
0.500004_DM_49.12_beam_0C2020_03_28_14:59:39.fil.hdf5,0.99975723
0.500004_DM_49.12_beam_0C2020_03_28_15:00:12.fil.hdf5,0.99999917
0.500004_DM_49.12_beam_0C2020_03_28_15:00:58.fil.hdf5,0.99987745
0.500004_DM_49.12_beam_0C2020_03_28_15:19:48.fil.hdf5,0.9999919
0.500004_DM_49.12_beam_0C2020_03_28_15:21:17.fil.hdf5,0.9999862
0.500004_DM_501.95_beam_0C2020_03_15_20:14:18.fil.hdf5,1.0
0.500004_DM_504.56_beam_0C2020_03_15_20:33:31.fil.hdf5,0.9999999
0.500004_DM_506.52_beam_0C2020_02_03_05:54:17.fil.hdf5,0.9999988
0.500004_DM_56.80_beam_0C2020_03_30_03:59:35.fil.hdf5,1.0
0.500004_DM_56.80_beam_0C2020_03_30_04:05:55.fil.hdf5,1.0
0.500004_DM_57.10_beam_0C2020_03_30_03:58:40_1.fil.hdf5,1.0
0.500004_DM_57.41_beam_0C2020_04_19_17:38:57.fil.hdf5,1.0
0.500004_DM_57.72_beam_0C2020_03_30_03:59:09.fil.hdf5,0.9999974
0.500004_DM_67.85_beam_0C2020_04_19_18:07:45.fil.hdf5,1.0
0.500004_DM_70.61_beam_0C2020_04_19_16:22:52.fil.hdf5,1.0
0.500004_DM_75.52_beam_0C2020_03_30_01:39:23.fil.hdf5,0.999998
0.500004_DM_75.52_beam_0C2020_04_07_01:14:54.fil.hdf5,1.0
0.500004_DM_75.83_beam_0C2020_02_02_11:20:33.fil.hdf5,1.0
0.500004_DM_75.83_beam_0C2020_02_02_11:21:31.fil.hdf5,1.0
0.500004_DM_75.83_beam_0C2020_02_02_11:22:34.fil.hdf5,1.0
0.500004_DM_75.83_beam_0C2020_02_02_11:22:57.fil.hdf5,1.0
0.500004_DM_75.83_beam_0C2020_03_15_23:08:04.fil.hdf5,1.0
0.500004_DM_75.83_beam_0C2020_04_07_01:15:43.fil.hdf5,1.0
0.500004_DM_75.83_beam_0C2020_04_07_06:07:25.fil.hdf5,1.0
0.500004_DM_75.83_beam_0C2020_04_12_01:03:25.fil.hdf5,1.0
0.500004_DM_75.83_beam_0C2020_04_12_01:04:26.fil.hdf5,1.0
0.500004_DM_75.83_beam_0C2020_04_14_01:29:20.fil.hdf5,1.0
0.500004_DM_76.14_beam_0C2020_03_30_01:41:34.fil.hdf5,1.0
0.500004_DM_83.50_beam_0C2020_04_19_16:05:13.fil.hdf5,1.0
0.500004_DM_93.33_beam_0C2020_04_11_21:55:10.fil.hdf5,1.0
0.500004_DM_94.56_beam_0C2020_04_19_19:45:56.fil.hdf5,1.0
0.500004_DM_96.70_beam_0C2020_02_02_10:33:05.fil.hdf5,0.9997534
0.500004_DM_97.63_beam_0C2020_04_19_20:07:11.fil.hdf5,0.99999464
0.500005_DM_174.38_beam_0C2020_04_07_03:10:10.fil.hdf5,1.0
0.500005_DM_26.09_beam_0C2020_04_13_10:04:06.fil.hdf5,0.9999695
0.500005_DM_402.85_beam_0C2020_02_02_11:30:43.fil.hdf5,1.0
0.500005_DM_49.12_beam_0C2020_03_20_21:17:01.fil.hdf5,0.9999975
0.500005_DM_56.80_beam_0C2020_03_30_04:02:46.fil.hdf5,0.9999994
0.500005_DM_75.83_beam_0C2020_02_27_23:55:01.fil.hdf5,1.0
0.500005_DM_75.83_beam_0C2020_04_07_01:15:29.fil.hdf5,1.0
0.500005_DM_75.83_beam_0C2020_04_07_01:16:54.fil.hdf5,1.0
0.518371_DM_25.48_beam_0C2020_04_13_10:10:56.fil.hdf5,1.0
0.533379_DM_58.64_beam_0C2020_04_13_08:47:14.fil.hdf5,0.9996811
0.553593_DM_31.31_beam_0C2020_04_13_08:51:22.fil.hdf5,0.9999981
0.57411_DM_142.75_beam_0C2020_03_15_15:10:32.fil.hdf5,1.0
0.575951_DM_71.53_beam_0C2020_04_13_08:46:33.fil.hdf5,0.9999819
0.58789_DM_322.66_beam_245C2019_12_18_08:41:43.fil.hdf5,0.5794074
0.591049_DM_94.25_beam_0C2020_04_19_18:42:11.fil.hdf5,1.0
0.5_DM_100.70_beam_0C2020_04_19_19:49:05.fil.hdf5,1.0
0.5_DM_101.00_beam_0C2020_04_07_01:43:31.fil.hdf5,0.9999994
0.5_DM_101.00_beam_0C2020_04_19_19:50:00.fil.hdf5,1.0
0.5_DM_106.22_beam_0C2020_04_14_04:28:57.fil.hdf5,0.9909055
0.5_DM_112.98_beam_0C2020_03_15_20:57:36.fil.hdf5,0.9999995
0.5_DM_118.50_beam_0C2020_04_12_02:46:41.fil.hdf5,0.9999634
0.5_DM_118.81_beam_0C2020_04_11_20:28:41.fil.hdf5,0.99978465
0.5_DM_125.56_beam_0C2020_04_19_16:13:08.fil.hdf5,0.99952054
0.5_DM_130.47_beam_0C2020_04_19_17:56:56.fil.hdf5,1.0
0.5_DM_131.09_beam_0C2020_04_12_00:32:45.fil.hdf5,0.99999833
0.5_DM_138.46_beam_0C2020_04_19_16:10:20.fil.hdf5,1.0
0.5_DM_139.07_beam_0C2020_04_19_16:10:58.fil.hdf5,1.0
0.5_DM_141.83_beam_0C2020_03_15_15:17:59.fil.hdf5,1.0
0.5_DM_141.83_beam_0C2020_04_19_18:39:42.fil.hdf5,0.9999963
0.5_DM_142.14_beam_0C2020_03_15_15:05:23.fil.hdf5,1.0
0.5_DM_142.14_beam_0C2020_03_15_15:28:24.fil.hdf5,0.9999914
0.5_DM_142.75_beam_0C2020_03_15_15:22:10.fil.hdf5,1.0
0.5_DM_143.06_beam_0C2020_03_15_15:42:36.fil.hdf5,1.0
0.5_DM_144.29_beam_0C2020_03_15_15:05:43.fil.hdf5,1.0
0.5_DM_145.21_beam_0C2020_04_07_03:42:10.fil.hdf5,0.9999963
0.5_DM_145.52_beam_0C2020_03_15_15:09:57.fil.hdf5,1.0
0.5_DM_145.52_beam_0C2020_04_07_04:17:00.fil.hdf5,1.0
0.5_DM_147.05_beam_0C2020_04_07_03:45:52.fil.hdf5,1.0
0.5_DM_150.43_beam_0C2020_04_19_16:15:09.fil.hdf5,0.99997604
0.5_DM_154.73_beam_0C2020_03_15_15:29:42.fil.hdf5,1.0
0.5_DM_156.88_beam_0C2020_04_12_01:25:37.fil.hdf5,1.0
0.5_DM_157.18_beam_0C2020_04_12_01:14:33.fil.hdf5,1.0
0.5_DM_157.49_beam_0C2020_04_12_01:26:16.fil.hdf5,1.0
0.5_DM_159.64_beam_0C2020_04_12_01:21:33.fil.hdf5,0.99999964
0.5_DM_160.87_beam_0C2020_03_23_03:14:52.fil.hdf5,1.0
0.5_DM_161.48_beam_0C2020_03_23_03:09:04.fil.hdf5,1.0
0.5_DM_162.71_beam_0C2020_03_23_03:08:17.fil.hdf5,0.99999905
0.5_DM_163.02_beam_0C2020_04_12_00:08:57.fil.hdf5,1.0
0.5_DM_163.94_beam_0C2020_03_23_03:04:27.fil.hdf5,1.0
0.5_DM_163.94_beam_0C2020_04_12_00:03:41.fil.hdf5,1.0
0.5_DM_163.94_beam_0C2020_04_12_00:08:16.fil.hdf5,1.0
0.5_DM_164.25_beam_0C2020_03_23_03:18:42.fil.hdf5,1.0
0.5_DM_165.47_beam_0C2020_04_12_00:00:48.fil.hdf5,0.9998746
0.5_DM_165.78_beam_0C2020_03_23_03:20:11.fil.hdf5,1.0
0.5_DM_165.78_beam_0C2020_04_11_23:55:25.fil.hdf5,1.0
0.5_DM_172.84_beam_0C2020_04_07_03:04:37.fil.hdf5,1.0
0.5_DM_173.46_beam_0C2020_04_07_02:49:26.fil.hdf5,1.0
0.5_DM_173.76_beam_0C2020_04_07_02:58:13.fil.hdf5,1.0
0.5_DM_174.07_beam_0C2020_04_07_02:53:21.fil.hdf5,1.0
0.5_DM_174.07_beam_0C2020_04_07_03:16:23.fil.hdf5,1.0
0.5_DM_174.38_beam_0C2020_04_07_03:09:51.fil.hdf5,0.99999964
0.5_DM_174.68_beam_0C2020_04_07_03:05:52.fil.hdf5,1.0
0.5_DM_175.91_beam_0C2020_04_07_03:01:28.fil.hdf5,1.0
0.5_DM_176.83_beam_0C2020_03_15_17:56:59.fil.hdf5,1.0
0.5_DM_177.14_beam_0C2020_03_15_17:56:08.fil.hdf5,0.999853
0.5_DM_177.45_beam_0C2020_03_15_17:57:18.fil.hdf5,1.0
0.5_DM_177.75_beam_0C2020_03_15_17:56:29.fil.hdf5,1.0
0.5_DM_177.75_beam_0C2020_03_15_18:07:07.fil.hdf5,1.0
0.5_DM_178.06_beam_0C2020_03_15_17:44:40.fil.hdf5,1.0
0.5_DM_178.06_beam_0C2020_03_30_02:22:45.fil.hdf5,1.0
0.5_DM_178.37_beam_0C2020_03_30_02:40:23.fil.hdf5,0.99999917
0.5_DM_184.51_beam_0C2020_04_07_02:50:19.fil.hdf5,1.0
0.5_DM_190.95_beam_0C2020_02_02_12:00:05.fil.hdf5,0.9999999
0.5_DM_192.18_beam_0C2020_02_02_11:50:02.fil.hdf5,0.99999416
0.5_DM_205.38_beam_0C2020_03_15_15:54:10.fil.hdf5,1.0
0.5_DM_205.38_beam_0C2020_03_15_16:13:25.fil.hdf5,1.0
0.5_DM_219.81_beam_0C2020_04_11_23:35:49.fil.hdf5,1.0
0.5_DM_220.12_beam_0C2020_04_11_23:24:56.fil.hdf5,0.99780124
0.5_DM_220.12_beam_0C2020_04_11_23:25:14.fil.hdf5,0.99999976
0.5_DM_221.04_beam_0C2020_04_11_23:25:08.fil.hdf5,1.0
0.5_DM_22.10_beam_0C2020_03_30_03:14:58.fil.hdf5,0.9999411
0.5_DM_223.50_beam_0C2020_04_11_23:30:37.fil.hdf5,0.99999857
0.5_DM_22.41_beam_0C2020_04_13_10:29:28.fil.hdf5,0.99820805
0.5_DM_22.72_beam_0C2020_04_13_08:21:18.fil.hdf5,1.0
0.5_DM_23.02_beam_0C2020_04_13_08:24:15.fil.hdf5,0.9999503
0.5_DM_23.02_beam_0C2020_04_13_08:25:37.fil.hdf5,1.0
0.5_DM_23.02_beam_0C2020_04_13_08:30:24.fil.hdf5,0.9999875
0.5_DM_23.33_beam_0C2020_04_13_08:25:28.fil.hdf5,0.99999976
0.5_DM_23.33_beam_0C2020_04_13_08:29:41.fil.hdf5,1.0
0.5_DM_23.64_beam_0C2020_04_13_08:17:25.fil.hdf5,0.999959
0.5_DM_237.31_beam_0C2020_04_11_21:30:58.fil.hdf5,0.9999987
0.5_DM_237.31_beam_0C2020_04_19_17:35:53.fil.hdf5,0.9999825
0.5_DM_237.93_beam_0C2020_04_11_21:24:51.fil.hdf5,0.99999654
0.5_DM_237.93_beam_0C2020_04_11_21:35:14.fil.hdf5,0.9999777
0.5_DM_237.93_beam_0C2020_04_11_21:35:31.fil.hdf5,0.9999999
0.5_DM_238.23_beam_0C2020_04_11_21:23:43.fil.hdf5,1.0
0.5_DM_238.54_beam_0C2020_04_11_21:36:08.fil.hdf5,0.9999969
0.5_DM_240.38_beam_0C2020_04_12_04:43:23.fil.hdf5,0.9999721
0.5_DM_241.30_beam_0C2020_04_12_04:39:01.fil.hdf5,0.99999857
0.5_DM_241.30_beam_0C2020_04_12_04:51:16.fil.hdf5,0.9999999
0.5_DM_241.61_beam_0C2020_04_12_04:50:00.fil.hdf5,1.0
0.5_DM_242.22_beam_0C2020_04_12_04:33:44.fil.hdf5,1.0
0.5_DM_24.25_beam_0C2020_04_13_10:14:56.fil.hdf5,1.0
0.5_DM_24.87_beam_0C2020_04_13_10:15:31.fil.hdf5,0.9999999
0.5_DM_24.87_beam_0C2020_04_13_10:24:26.fil.hdf5,1.0
0.5_DM_25.48_beam_0C2020_04_13_10:14:32.fil.hdf5,1.0
0.5_DM_25.48_beam_0C2020_04_13_10:16:08.fil.hdf5,1.0
0.5_DM_26.71_beam_0C2020_04_13_10:16:50.fil.hdf5,1.0
0.5_DM_279.37_beam_0C2020_04_14_05:40:44.fil.hdf5,0.9999999
0.5_DM_281.52_beam_0C2020_04_11_23:04:35.fil.hdf5,0.9999999
0.5_DM_281.52_beam_0C2020_04_11_23:10:36.fil.hdf5,1.0
0.5_DM_281.83_beam_0C2020_04_11_22:55:25.fil.hdf5,0.99321
0.5_DM_281.83_beam_0C2020_04_11_22:55:39.fil.hdf5,0.9999999
0.5_DM_283.36_beam_0C2020_04_11_23:03:30.fil.hdf5,0.9999726
0.5_DM_28.55_beam_0C2020_04_13_10:05:58.fil.hdf5,0.9999982
0.5_DM_292.26_beam_0C2020_04_19_20:30:40.fil.hdf5,1.0
0.5_DM_29.78_beam_0C2020_04_13_08:50:19.fil.hdf5,0.9999994
0.5_DM_29.78_beam_0C2020_04_19_18:36:15.fil.hdf5,0.99994683
0.5_DM_30.39_beam_0C2020_04_11_22:40:29.fil.hdf5,0.99999845
0.5_DM_31.31_beam_0C2020_04_13_08:55:19.fil.hdf5,0.9999999
0.5_DM_31.62_beam_0C2020_04_11_22:42:52.fil.hdf5,0.99022
0.5_DM_32.85_beam_0C2020_04_13_08:52:41.fil.hdf5,0.9999795
0.5_DM_32.85_beam_0C2020_04_13_09:01:22.fil.hdf5,0.99939394
0.5_DM_33.46_beam_0C2020_04_11_22:43:27.fil.hdf5,0.9998889
0.5_DM_34.08_beam_0C2020_04_19_18:24:28.fil.hdf5,1.0
0.5_DM_34.38_beam_0C2020_04_19_15:52:54.fil.hdf5,0.9999927
0.5_DM_354.28_beam_0C2020_02_03_23:33:37.fil.hdf5,0.9995826
0.5_DM_383.94_beam_0C2020_04_19_18:01:12.fil.hdf5,1.0
0.5_DM_385.90_beam_0C2020_04_19_18:01:39.fil.hdf5,0.9999963
0.5_DM_402.20_beam_0C2020_02_03_05:40:47.fil.hdf5,1.0
0.5_DM_402.20_beam_0C2020_02_03_05:49:42.fil.hdf5,0.9992015
0.5_DM_402.85_beam_0C2020_02_02_11:27:28.fil.hdf5,1.0
0.5_DM_402.85_beam_0C2020_02_02_11:36:05.fil.hdf5,1.0
0.5_DM_42.67_beam_0C2020_04_07_01:31:19.fil.hdf5,1.0
0.5_DM_42.98_beam_3C2020_04_07_01:28:14.fil.hdf5,0.9999919
0.5_DM_48.81_beam_0C2020_03_28_14:58:04.fil.hdf5,0.99999976
0.5_DM_49.12_beam_0C2020_03_20_20:54:51.fil.hdf5,0.9999993
0.5_DM_49.12_beam_0C2020_03_20_21:15:53.fil.hdf5,0.9995994
0.5_DM_49.12_beam_0C2020_03_20_21:25:17.fil.hdf5,0.9999887
0.5_DM_49.12_beam_0C2020_03_20_21:39:19.fil.hdf5,0.99999976
0.5_DM_49.12_beam_0C2020_03_20_21:44:58.fil.hdf5,0.99999833
0.5_DM_49.12_beam_0C2020_03_20_22:06:20.fil.hdf5,0.9998882
0.5_DM_49.12_beam_0C2020_03_28_12:45:59.fil.hdf5,0.99962914
0.5_DM_49.12_beam_0C2020_03_28_12:52:44.fil.hdf5,0.9999933
0.5_DM_49.12_beam_0C2020_03_28_14:27:19.fil.hdf5,0.99597305
0.5_DM_49.12_beam_0C2020_03_28_14:37:04.fil.hdf5,0.9999901
0.5_DM_49.12_beam_0C2020_03_28_14:47:06.fil.hdf5,0.9998548
0.5_DM_49.12_beam_0C2020_03_28_15:03:12.fil.hdf5,0.9998553
0.5_DM_49.12_beam_0C2020_03_28_15:11:29.fil.hdf5,0.9999993
0.5_DM_49.12_beam_0C2020_03_28_15:13:17.fil.hdf5,0.52237135
0.5_DM_49.12_beam_0C2020_03_28_15:24:12.fil.hdf5,0.9999993
0.5_DM_500.65_beam_0C2020_03_15_20:09:38.fil.hdf5,0.9999974
0.5_DM_500.65_beam_0C2020_03_15_20:43:57.fil.hdf5,1.0
0.5_DM_501.30_beam_0C2020_03_15_20:18:37.fil.hdf5,1.0
0.5_DM_54.34_beam_0C2020_04_19_17:29:14.fil.hdf5,1.0
0.5_DM_54.34_beam_0C2020_04_19_17:30:57.fil.hdf5,1.0
0.5_DM_55.87_beam_0C2020_03_30_04:07:17.fil.hdf5,1.0
0.5_DM_56.49_beam_0C2020_03_30_04:01:30.fil.hdf5,1.0
0.5_DM_56.49_beam_0C2020_03_30_04:03:56.fil.hdf5,0.99999857
0.5_DM_57.72_beam_0C2020_04_19_17:37:36.fil.hdf5,1.0
0.5_DM_63.24_beam_0C2020_03_20_02:55:30.fil.hdf5,0.9999999
0.5_DM_63.55_beam_0C2020_04_19_17:10:00.fil.hdf5,1.0
0.5_DM_71.22_beam_0C2020_04_19_16:22:32.fil.hdf5,1.0
0.5_DM_71.22_beam_0C2020_04_19_16:23:15.fil.hdf5,0.9999995
0.5_DM_75.52_beam_0C2020_02_27_23:54:51.fil.hdf5,1.0
0.5_DM_75.52_beam_0C2020_04_14_01:27:54.fil.hdf5,1.0
