h5,label
0.500001_DM_60.48_beam_10C2020_02_02_04:24:06.fil.hdf5,0
0.500002_DM_58.94_beam_3C2020_02_27_00:50:22.fil.hdf5,0
0.500004_DM_159.03_beam_0C2020_04_11_21:39:38.fil.hdf5,1
0.014699_DM_160.25_beam_261C2020_01_20_11:16:13.fil.hdf5,0
0.500004_DM_69.38_beam_9C2020_02_02_05:54:11.fil.hdf5,0
0.499999_DM_75.83_beam_0C2020_02_02_11:20:34.fil.hdf5,1
0.500002_DM_49.12_beam_0C2020_03_28_15:02:19.fil.hdf5,1
0.707478_DM_75.83_beam_0C2020_04_07_06:05:31.fil.hdf5,1
0.500002_DM_167.31_beam_1C2020_02_27_00:58:32.fil.hdf5,0
0.500003_DM_762.10_beam_363C2020_01_12_23:54:02.fil.hdf5,0
0.5_DM_110.21_beam_5C2020_02_03_01:52:17.fil.hdf5,0
0.500002_DM_63.55_beam_0C2020_04_19_17:08:46.fil.hdf5,1
0.499999_DM_51.88_beam_217C2019_12_06_15:27:20.fil.hdf5,0
0.499997_DM_49.12_beam_0C2020_03_28_14:59:31.fil.hdf5,1
0.5_DM_25.48_beam_0C2020_03_15_12:13:35.fil.hdf5,0
0.499999_DM_101.92_beam_0C2020_04_07_01:39:12.fil.hdf5,1
0.499999_DM_741.89_beam_6C2020_02_04_03:15:47.fil.hdf5,0
0.500003_DM_49.12_beam_0C2020_03_28_14:33:03.fil.hdf5,1
0.499999_DM_75.83_beam_0C2020_02_27_23:54:35.fil.hdf5,1
0.744994_DM_539.77_beam_498C2020_04_13_00:48:33.fil.hdf5,0
0.500004_DM_23.02_beam_0C2020_04_13_10:36:23.fil.hdf5,1
0.500004_DM_316.21_beam_0C2020_04_12_02:18:02.fil.hdf5,1
0.874839_DM_203.54_beam_0I2020_01_12_23:26:47.fil.hdf5,0
0.500002_DM_337.70_beam_6C2020_02_02_05:56:38.fil.hdf5,0
0.500004_DM_71.84_beam_0C2020_04_19_16:38:16_1.fil.hdf5,1
0.499999_DM_85.04_beam_0C2020_04_19_18:53:51.fil.hdf5,1
0.499997_DM_34.38_beam_201C2020_05_31_18:25:33.fil.hdf5,0
0.499999_DM_88.42_beam_332C2019_12_06_15:47:32_1.fil.hdf5,0
0.499997_DM_97.93_beam_0C2020_04_19_20:07:13.fil.hdf5,0
0.500002_DM_21.18_beam_4C2020_03_23_03:07:44.fil.hdf5,0
0.500001_DM_55.26_beam_2C2020_02_21_20:15:45.fil.hdf5,0
0.499999_DM_100.08_beam_4C2020_04_07_04:53:20.fil.hdf5,0
0.511947_DM_44.82_beam_0I2020_05_24_23:21:51.fil.hdf5,0
0.499997_DM_49.12_beam_0C2020_03_28_14:52:25.fil.hdf5,1
0.965487_DM_3036.17_beam_55C2020_04_12_05:16:09.fil.hdf5,0
0.500003_DM_63.55_beam_0C2020_04_13_08:45:37.fil.hdf5,1
0.499999_DM_163.94_beam_0C2020_04_12_00:09:38.fil.hdf5,1
0.499997_DM_31.93_beam_0C2020_04_11_22:49:53.fil.hdf5,1
0.500001_DM_45.74_beam_9C2020_04_07_01:38:03.fil.hdf5,0
0.500005_DM_23.33_beam_0C2020_04_13_10:28:05.fil.hdf5,1
0.5_DM_104.38_beam_9C2020_02_16_01:57:17.fil.hdf5,0
0.5_DM_136.62_beam_0I2020_04_13_01:07:49.fil.hdf5,0
0.499998_DM_24.56_beam_0C2020_04_13_09:55:37.fil.hdf5,1
0.499997_DM_49.12_beam_0C2020_03_28_12:54:00.fil.hdf5,1
0.953237_DM_868.10_beam_361C2019_12_18_08:43:53.fil.hdf5,0
0.500004_DM_165.17_beam_0C2020_04_12_00:00:28.fil.hdf5,1
0.804254_DM_411.98_beam_0I2020_01_12_23:26:06.fil.hdf5,0
0.500004_DM_179.59_beam_4C2020_02_16_03:40:47.fil.hdf5,0
0.499997_DM_238.54_beam_0C2020_04_11_21:36:36.fil.hdf5,1
0.500002_DM_121.57_beam_0I2020_01_13_00:02:05.fil.hdf5,0
0.500003_DM_93.94_beam_0C2020_04_19_19:45:04.fil.hdf5,1
0.500002_DM_770.58_beam_0C2020_04_13_09:31:48.fil.hdf5,0
0.500001_DM_84.73_beam_0I2020_01_12_23:56:20.fil.hdf5,0
0.5_DM_164.25_beam_0C2020_03_23_03:18:33.fil.hdf5,1
0.499999_DM_501.30_beam_0C2020_03_15_20:16:03.fil.hdf5,1
0.446962_DM_180.82_beam_0C2020_04_19_17:26:21.fil.hdf5,1
0.500004_DM_875.69_beam_388C2020_04_27_02:16:57.fil.hdf5,0
0.499997_DM_58.33_beam_0C2020_03_30_04:06:20.fil.hdf5,1
0.5_DM_3039.24_beam_68C2020_05_25_02:11:28.fil.hdf5,0
0.588196_DM_48.20_beam_583C2020_04_13_00:46:29.fil.hdf5,0
0.890457_DM_294.72_beam_0C2020_04_19_19:47:52.fil.hdf5,1
0.701667_DM_31.01_beam_395C2020_04_27_17:58:14.fil.hdf5,0
0.500004_DM_41.45_beam_750C2020_04_23_23:03:55.fil.hdf5,0
0.499997_DM_44.21_beam_390C2020_04_27_02:18:43.fil.hdf5,0
0.499999_DM_49.12_beam_0C2020_03_20_21:46:46.fil.hdf5,1
0.500003_DM_25.48_beam_0C2020_04_13_10:13:31.fil.hdf5,1
0.499999_DM_402.85_beam_0C2020_02_02_11:31:24.fil.hdf5,1
0.500002_DM_25.79_beam_0C2020_04_13_10:23:48.fil.hdf5,1
0.5_DM_338.01_beam_0C2020_03_15_18:22:35.fil.hdf5,1
0.851571_DM_79.51_beam_0C2020_04_19_16:01:22.fil.hdf5,1
0.500004_DM_56.49_beam_1C2020_02_16_02:00:35.fil.hdf5,0
0.499998_DM_25.17_beam_586C2020_04_13_03:31:55.fil.hdf5,0
0.500003_DM_703.42_beam_369C2020_01_12_23:54:02.fil.hdf5,0
0.500004_DM_143.68_beam_0C2020_03_15_15:42:42.fil.hdf5,1
0.539813_DM_99.16_beam_2C2020_02_02_03:56:44.fil.hdf5,0
0.499999_DM_103.15_beam_430C2020_04_13_01:35:16.fil.hdf5,0
0.499999_DM_27.02_beam_0C2020_04_13_10:16:19.fil.hdf5,1
0.499997_DM_23.33_beam_0C2020_04_13_08:17:19.fil.hdf5,1
0.5_DM_162.10_beam_0C2020_03_23_03:02:42.fil.hdf5,1
0.500002_DM_76.44_beam_113C2019_12_06_15:45:19.fil.hdf5,0
0.499997_DM_52.19_beam_5C2020_02_21_20:14:11.fil.hdf5,0
0.499996_DM_49.12_beam_0C2020_03_20_20:35:43.fil.hdf5,1
0.500001_DM_75.83_beam_0C2020_04_07_01:16:49.fil.hdf5,1
0.58146_DM_67.54_beam_6C2020_02_16_02:01:24.fil.hdf5,0
0.112699_DM_4129.75_beam_200C2020_05_31_18:22:12.fil.hdf5,0
0.500002_DM_2764.87_beam_597C2020_04_13_01:28:44.fil.hdf5,0
0.500003_DM_460.88_beam_2C2020_02_02_12:06:42.fil.hdf5,0
0.500004_DM_340.46_beam_0C2020_03_15_18:53:09.fil.hdf5,1
0.500003_DM_163.32_beam_0C2020_03_23_03:24:28.fil.hdf5,1
0.500002_DM_165.17_beam_0C2020_03_23_03:10:13.fil.hdf5,1
0.499997_DM_32.23_beam_0C2020_04_13_09:16:33.fil.hdf5,1
0.499999_DM_357.35_beam_8C2020_02_02_03:54:23.fil.hdf5,0
0.499999_DM_26.09_beam_0C2020_04_13_10:23:30.fil.hdf5,1
0.5_DM_43.90_beam_9C2020_04_08_23:10:59.fil.hdf5,0
0.500004_DM_157.80_beam_0C2020_04_12_01:16:34.fil.hdf5,1
0.232745_DM_420.45_beam_7C2020_02_16_00:29:31.fil.hdf5,0
0.500001_DM_75.52_beam_0C2020_04_07_01:17:07.fil.hdf5,1
0.500004_DM_54.03_beam_0I2020_01_12_23:17:25.fil.hdf5,0
0.5_DM_63.55_beam_5C2020_02_02_04:24:17.fil.hdf5,0
0.5_DM_240.38_beam_0C2020_04_12_04:30:47.fil.hdf5,1
0.499998_DM_66.93_beam_0C2020_04_19_18:07:15.fil.hdf5,1
0.499997_DM_547.59_beam_5C2020_02_02_04:06:02.fil.hdf5,0
0.499999_DM_2538.79_beam_298C2020_04_13_07:12:27.fil.hdf5,0
0.500003_DM_23.33_beam_0C2020_04_13_08:27:26_1.fil.hdf5,1
0.5_DM_70.61_beam_0C2020_04_19_16:22:21.fil.hdf5,1
0.5_DM_54.03_beam_5C2020_02_02_05:57:45.fil.hdf5,0
0.499996_DM_29.47_beam_516C2020_04_23_23:10:13.fil.hdf5,0
0.499999_DM_237.93_beam_0C2020_04_11_21:28:35.fil.hdf5,1
0.499995_DM_3029.19_beam_2C2020_05_31_19:53:59.fil.hdf5,0
0.500004_DM_28.24_beam_0C2020_03_23_03:28:41.fil.hdf5,0
0.84437_DM_322.66_beam_9C2020_02_02_05:56:38.fil.hdf5,0
0.148585_DM_229.33_beam_0I2020_01_12_23:27:32.fil.hdf5,0
0.5_DM_62.94_beam_4C2020_02_02_04:10:48.fil.hdf5,0
0.276749_DM_330.95_beam_0I2020_05_24_23:20:28.fil.hdf5,0
0.499997_DM_355.20_beam_0C2020_02_03_23:37:04.fil.hdf5,1
0.500003_DM_191.88_beam_0C2020_02_02_11:57:45.fil.hdf5,1
0.500002_DM_220.73_beam_0C2020_04_11_23:37:49.fil.hdf5,1
0.627392_DM_475.22_beam_500C2020_04_13_01:08:00.fil.hdf5,0
0.500003_DM_158.72_beam_0C2020_04_11_21:44:24.fil.hdf5,1
0.5_DM_241.00_beam_0C2020_04_12_04:46:16.fil.hdf5,1
0.072274_DM_1197.26_beam_114C2019_12_18_08:43:19.fil.hdf5,0
0.499996_DM_165.47_beam_0C2020_04_12_00:07:13.fil.hdf5,1
0.871927_DM_34.38_beam_190C2020_04_23_23:10:22.fil.hdf5,0
0.499999_DM_404.80_beam_335C2019_12_06_15:47:18.fil.hdf5,0
0.499996_DM_1497.30_beam_5C2020_02_16_03:50:55.fil.hdf5,0
0.500004_DM_29.16_beam_0C2020_04_13_09:26:45.fil.hdf5,1
0.500004_DM_239.15_beam_0C2020_04_19_17:33:54.fil.hdf5,1
0.499997_DM_727.54_beam_450C2019_12_18_08:42:55.fil.hdf5,0
0.500003_DM_49.73_beam_0C2020_04_27_02:19:47.fil.hdf5,0
0.500004_DM_148.90_beam_0C2020_04_19_16:15:00.fil.hdf5,1
0.500001_DM_21.18_beam_0C2020_04_13_10:30:19.fil.hdf5,1
0.500002_DM_281.52_beam_0C2020_04_11_22:58:05.fil.hdf5,1
0.499997_DM_49.12_beam_0C2020_03_28_12:53:49.fil.hdf5,1
0.500004_DM_352.13_beam_664C2020_04_13_00:46:33.fil.hdf5,0
0.499999_DM_54.34_beam_4C2020_02_04_02:37:03.fil.hdf5,0
0.499999_DM_70.61_beam_0C2020_04_19_16:21:52.fil.hdf5,1
0.638058_DM_139.38_beam_0I2020_01_12_23:49:04.fil.hdf5,0
0.5_DM_61.09_beam_2C2020_02_21_20:35:02.fil.hdf5,0
0.669655_DM_163.94_beam_0C2020_04_13_09:54:48.fil.hdf5,0
0.428129_DM_402.20_beam_0C2020_02_02_11:30:15.fil.hdf5,1
0.048136_DM_338.62_beam_0I2020_01_12_23:36:58.fil.hdf5,0
0.500001_DM_402.85_beam_0C2020_02_02_11:30:25.fil.hdf5,1
0.499996_DM_314.06_beam_272C2020_01_12_22:27:34.fil.hdf5,0
0.500003_DM_23.02_beam_0C2020_04_13_08:21:17.fil.hdf5,1
0.499995_DM_49.12_beam_0C2020_03_20_21:27:09.fil.hdf5,1
0.499997_DM_49.12_beam_0C2020_03_28_12:44:41.fil.hdf5,1
0.499997_DM_192.18_beam_0C2020_04_14_01:43:46.fil.hdf5,1
0.500002_DM_280.60_beam_0C2020_04_11_23:08:11.fil.hdf5,1
0.500003_DM_29.47_beam_162C2020_04_27_02:24:36.fil.hdf5,0
0.039202_DM_617.17_beam_78C2020_05_31_19:47:03.fil.hdf5,0
0.567678_DM_41.75_beam_0C2020_04_13_08:45:46.fil.hdf5,1
0.499999_DM_31.93_beam_0C2020_04_11_22:30:22.fil.hdf5,1
0.499996_DM_51.58_beam_6C2020_02_03_23:07:21.fil.hdf5,0
0.500001_DM_25.79_beam_66C2020_04_23_22:59:48.fil.hdf5,0
0.548537_DM_51.88_beam_1C2020_02_21_20:26:58.fil.hdf5,0
0.931767_DM_49.12_beam_0C2020_03_28_14:37:03.fil.hdf5,1
0.022053_DM_102.54_beam_74C2020_04_12_03:33:21.fil.hdf5,0
0.499999_DM_28.86_beam_0C2020_04_13_09:28:56.fil.hdf5,1
0.500002_DM_593.23_beam_5C2020_02_02_05:47:50.fil.hdf5,0
0.712531_DM_724.28_beam_223C2020_04_13_01:55:41.fil.hdf5,0
0.499997_DM_145.21_beam_0C2020_04_07_04:20:33.fil.hdf5,1
0.308694_DM_367.48_beam_611C2020_04_12_06:23:45.fil.hdf5,0
0.500004_DM_164.55_beam_0C2020_03_23_03:24:39.fil.hdf5,1
0.5_DM_24.25_beam_0C2020_04_19_19:18:18.fil.hdf5,0
0.500004_DM_56.49_beam_0C2020_03_30_04:07:15.fil.hdf5,1
0.499998_DM_771.23_beam_4C2020_02_14_05:16:13.fil.hdf5,0
0.500004_DM_51.58_beam_0C2020_02_16_02:00:34.fil.hdf5,0
0.499999_DM_75.83_beam_0C2020_04_14_01:26:02.fil.hdf5,1
0.499999_DM_191.57_beam_0C2020_04_14_01:34:05.fil.hdf5,1
0.503675_DM_377.92_beam_0C2020_04_13_09:57:40.fil.hdf5,0
0.486769_DM_191.57_beam_0C2020_02_02_11:47:17.fil.hdf5,1
0.500002_DM_30.09_beam_233C2020_04_13_01:05:48.fil.hdf5,0
0.015312_DM_158.72_beam_263C2020_01_20_11:16:13.fil.hdf5,0
0.37484_DM_774.95_beam_60C2020_05_25_02:11:39.fil.hdf5,0
0.500004_DM_79.21_beam_5C2020_02_16_06:38:43.fil.hdf5,0
0.5_DM_49.12_beam_0C2020_03_28_14:56:55.fil.hdf5,1
0.500002_DM_55.87_beam_0I2020_04_23_23:00:45.fil.hdf5,0
0.499998_DM_165.47_beam_4C2020_02_27_00:58:32.fil.hdf5,0
0.884183_DM_296.87_beam_0C2020_04_19_19:47:21.fil.hdf5,1
0.499997_DM_75.83_beam_0C2020_04_14_01:28:54.fil.hdf5,1
0.664548_DM_55.26_beam_410C2020_01_02_15:33:26.fil.hdf5,0
0.5_DM_51.27_beam_3C2020_02_02_03:29:14.fil.hdf5,0
0.5_DM_652.56_beam_169C2020_04_13_07:09:31.fil.hdf5,0
0.499996_DM_176.83_beam_0C2020_04_13_07:54:21.fil.hdf5,1
0.877295_DM_1406.15_beam_3C2019_12_18_08:44:43.fil.hdf5,0
0.499999_DM_297.18_beam_10C2020_02_02_03:57:13.fil.hdf5,0
0.980498_DM_29.47_beam_0C2020_04_13_09:28:10.fil.hdf5,1
0.500003_DM_21.18_beam_0C2020_04_13_10:28:50.fil.hdf5,1
0.5_DM_55.26_beam_226C2020_04_23_23:00:27.fil.hdf5,0
0.500002_DM_180.21_beam_0C2020_04_11_20:49:42.fil.hdf5,1
0.5_DM_57.41_beam_0C2020_03_30_04:07:21.fil.hdf5,1
0.499997_DM_118.50_beam_0C2020_04_14_06:01:50.fil.hdf5,1
0.462732_DM_347.52_beam_28C2019_12_18_08:41:54.fil.hdf5,0
0.499999_DM_30.70_beam_0C2020_04_13_08:57:24.fil.hdf5,1
0.499997_DM_177.14_beam_0C2020_03_15_17:40:12.fil.hdf5,1
0.5_DM_38.99_beam_0C2020_04_13_08:44:30.fil.hdf5,1
0.500002_DM_177.14_beam_0C2020_03_30_02:20:27.fil.hdf5,1
0.499997_DM_49.12_beam_0C2020_03_20_20:52:53.fil.hdf5,1
0.500002_DM_21.18_beam_0C2020_03_30_03:00:37.fil.hdf5,1
0.499998_DM_75.83_beam_0C2020_03_30_01:42:24.fil.hdf5,1
0.500001_DM_402.20_beam_0C2020_02_03_05:42:52.fil.hdf5,1
0.499995_DM_198.94_beam_288C2019_12_18_08:44:10.fil.hdf5,0
0.500002_DM_54.65_beam_117C2019_12_06_15:27:20_1.fil.hdf5,0
0.499996_DM_70.30_beam_9C2020_02_02_03:11:29.fil.hdf5,0
0.843299_DM_35.92_beam_141C2020_04_23_23:10:22.fil.hdf5,0
0.499999_DM_56.49_beam_0C2020_03_30_03:57:26.fil.hdf5,1
0.669049_DM_56.80_beam_5C2020_02_16_01:45:47.fil.hdf5,0
0.5_DM_164.25_beam_0C2020_04_12_00:04:28.fil.hdf5,1
0.500001_DM_49.12_beam_0C2020_03_28_15:09:55.fil.hdf5,1
0.5_DM_30.09_beam_430C2020_04_12_03:38:27.fil.hdf5,0
0.041189_DM_95.48_beam_0C2020_04_19_19:37:18.fil.hdf5,1
0.412812_DM_2074.07_beam_434C2020_01_02_15:27:14.fil.hdf5,0
0.555427_DM_61.71_beam_519C2020_04_23_23:09:25.fil.hdf5,0
0.982949_DM_64.47_beam_0C2020_02_21_20:14:53.fil.hdf5,0
0.499999_DM_166.70_beam_0C2020_03_23_03:05:42.fil.hdf5,1
0.499998_DM_1459.32_beam_117C2019_12_18_08:42:55.fil.hdf5,0
0.499995_DM_49.12_beam_0C2020_03_20_21:51:06.fil.hdf5,1
0.93854_DM_634.31_beam_288C2019_12_18_08:42:35.fil.hdf5,0
0.500002_DM_3036.17_beam_11C2020_02_02_03:00:21.fil.hdf5,0
0.500002_DM_21.18_beam_0C2020_03_15_12:40:57.fil.hdf5,0
0.499997_DM_31.62_beam_0C2020_04_11_22:37:58.fil.hdf5,1
0.499995_DM_177.75_beam_0C2020_03_15_18:07:26.fil.hdf5,1
0.088812_DM_1037.74_beam_454C2019_12_18_08:43:19.fil.hdf5,0
0.475288_DM_224.11_beam_0C2020_04_19_16:36:30.fil.hdf5,1
0.499999_DM_768.62_beam_34C2020_01_12_23:15:02.fil.hdf5,0
0.500003_DM_95.78_beam_6C2020_02_02_03:53:20.fil.hdf5,0
0.500003_DM_109.91_beam_288C2020_01_12_22:27:04.fil.hdf5,0
0.499996_DM_270.47_beam_0C2020_02_03_23:51:09.fil.hdf5,1
0.500002_DM_145.21_beam_0C2020_04_07_04:25:02.fil.hdf5,1
0.499999_DM_322.66_beam_309C2019_12_18_08:42:38.fil.hdf5,0
0.499999_DM_169.46_beam_2C2020_04_08_23:10:34.fil.hdf5,0
0.92384_DM_208.45_beam_311C2020_04_13_00:48:33.fil.hdf5,0
0.499997_DM_192.18_beam_0C2020_04_14_01:39:58.fil.hdf5,1
0.5_DM_220.73_beam_0C2020_04_11_23:19:54.fil.hdf5,1
0.499996_DM_51.27_beam_11C2020_02_03_23:07:21.fil.hdf5,0
0.499997_DM_403.50_beam_0C2020_02_03_05:40:51.fil.hdf5,1
0.500003_DM_166.39_beam_190C2020_04_23_23:08:22.fil.hdf5,0
0.499997_DM_27.63_beam_0C2020_04_19_18:06:45.fil.hdf5,0
0.5_DM_214.90_beam_0C2020_04_07_06:56:33.fil.hdf5,1
0.499999_DM_238.23_beam_0C2020_04_11_21:29:24.fil.hdf5,1
0.928743_DM_1360.57_beam_749C2020_01_02_15:33:12.fil.hdf5,0
0.499999_DM_30.39_beam_0C2020_04_11_22:33:56.fil.hdf5,1
0.500002_DM_162.71_beam_0C2020_04_19_19:35:00.fil.hdf5,1
0.500003_DM_1559.11_beam_752C2020_01_02_15:27:15.fil.hdf5,0
0.5_DM_270.77_beam_0I2020_01_12_23:57:53.fil.hdf5,0
0.499997_DM_371.16_beam_1C2020_02_21_20:35:05.fil.hdf5,0
0.499999_DM_34.08_beam_396C2020_04_23_23:04:40.fil.hdf5,0
0.500004_DM_125.87_beam_0C2020_04_19_16:12:25.fil.hdf5,1
0.500004_DM_4942.68_beam_375C2020_04_13_07:09:19.fil.hdf5,0
0.601307_DM_334.63_beam_0I2020_01_12_23:25:53.fil.hdf5,0
0.500003_DM_87.50_beam_11C2020_04_07_01:49:40.fil.hdf5,0
0.500005_DM_152.58_beam_229C2020_04_13_01:46:42.fil.hdf5,0
0.789091_DM_402.85_beam_6C2020_02_02_03:19:26.fil.hdf5,0
0.554513_DM_161.79_beam_8C2020_02_04_01:52:26.fil.hdf5,0
0.500003_DM_240.38_beam_0C2020_04_12_04:24:56.fil.hdf5,1
0.499997_DM_371.47_beam_8C2020_02_03_22:14:11.fil.hdf5,0
0.500001_DM_31.31_beam_139C2020_04_23_23:10:13.fil.hdf5,0
0.500003_DM_36.84_beam_0C2020_04_13_05:32:00.fil.hdf5,0
0.500005_DM_49.12_beam_0C2020_03_20_21:20:28.fil.hdf5,1
0.500002_DM_30.70_beam_0C2020_04_13_08:53:55.fil.hdf5,1
0.670884_DM_1350.44_beam_7C2019_12_18_08:44:34.fil.hdf5,0
0.499997_DM_52.50_beam_10C2020_02_21_20:35:45.fil.hdf5,0
0.885263_DM_49.12_beam_0C2020_03_20_21:01:14.fil.hdf5,1
0.499995_DM_92.71_beam_0C2020_04_11_21:52:47.fil.hdf5,1
0.500002_DM_123.41_beam_305C2020_04_13_00:48:34.fil.hdf5,0
0.499997_DM_49.12_beam_0C2020_03_20_21:35:00.fil.hdf5,1
0.5_DM_84.42_beam_0C2020_04_07_02:11:36.fil.hdf5,1
0.499997_DM_105.61_beam_0C2020_04_14_04:25:36.fil.hdf5,1
0.500003_DM_166.70_beam_0C2020_02_03_02:24:07.fil.hdf5,1
0.500002_DM_56.80_beam_0C2020_03_30_04:06:00.fil.hdf5,1
0.499997_DM_28.24_beam_234C2020_04_23_23:00:49.fil.hdf5,0
0.500001_DM_402.85_beam_0C2020_02_02_11:32:01.fil.hdf5,1
0.499997_DM_270.47_beam_0C2020_02_03_23:50:39.fil.hdf5,1
0.499996_DM_66.62_beam_413C2020_04_23_22:58:40.fil.hdf5,0
0.500003_DM_143.37_beam_0C2020_03_15_15:31:27.fil.hdf5,1
0.499998_DM_51.27_beam_0C2020_02_03_22:20:48.fil.hdf5,0
0.500002_DM_52.19_beam_299C2020_01_20_11:21:01.fil.hdf5,0
0.613312_DM_53.42_beam_2C2020_02_02_12:08:08.fil.hdf5,0
0.500002_DM_118.19_beam_0C2020_04_12_02:35:00.fil.hdf5,1
0.500003_DM_115.74_beam_0C2020_04_12_03:51:07.fil.hdf5,1
0.5_DM_51.27_beam_8C2020_02_02_06:33:40.fil.hdf5,0
0.500002_DM_217.05_beam_423C2019_12_06_15:47:32.fil.hdf5,0
0.500004_DM_100.08_beam_0C2020_04_07_01:50:35.fil.hdf5,1
0.499996_DM_279.37_beam_0C2020_04_14_05:40:03.fil.hdf5,0
0.500004_DM_57.72_beam_0C2020_04_19_17:38:54.fil.hdf5,1
0.499996_DM_1489.70_beam_2C2020_02_16_03:50:55.fil.hdf5,0
0.499996_DM_1470.71_beam_196C2020_01_02_15:33:13.fil.hdf5,0
0.500004_DM_25.79_beam_0C2020_04_13_10:07:26.fil.hdf5,1
0.629844_DM_3153.75_beam_151C2020_05_31_18:22:33.fil.hdf5,0
0.499997_DM_164.86_beam_0C2020_04_11_23:57:45.fil.hdf5,1
0.499996_DM_1480.84_beam_744C2020_01_20_09:37:01.fil.hdf5,0
0.500002_DM_118.50_beam_0C2020_04_12_02:40:11.fil.hdf5,1
0.500005_DM_178.67_beam_0C2020_04_11_20:47:38.fil.hdf5,1
0.499999_DM_1483.37_beam_0C2020_03_30_04:20:24.fil.hdf5,0
0.499998_DM_63.55_beam_0C2020_04_19_17:09:59.fil.hdf5,1
0.499999_DM_105.61_beam_0C2020_04_14_04:26:43.fil.hdf5,1
0.009796_DM_231.48_beam_9C2020_03_31_00:06:52.fil.hdf5,0
0.739483_DM_90.26_beam_271C2020_01_20_11:19:03.fil.hdf5,0
0.500002_DM_23.33_beam_0C2020_04_13_08:31:12.fil.hdf5,1
0.595547_DM_143.37_beam_409C2020_04_13_00:48:33.fil.hdf5,0
0.5_DM_22.10_beam_0C2020_03_30_03:02:55.fil.hdf5,1
0.5_DM_179.59_beam_0C2020_04_07_03:03:06.fil.hdf5,1
0.499998_DM_23.33_beam_0C2020_04_13_08:28:51.fil.hdf5,1
0.811297_DM_192.18_beam_0C2020_02_02_11:48:46.fil.hdf5,1
0.500001_DM_548.24_beam_0I2020_01_12_23:12:21.fil.hdf5,0
0.5_DM_75.52_beam_0C2020_03_30_01:39:32.fil.hdf5,1
0.749281_DM_109.60_beam_0I2020_01_12_23:57:17.fil.hdf5,0
0.500004_DM_237.93_beam_0C2020_04_11_21:35:00.fil.hdf5,1
0.500001_DM_1363.10_beam_7C2020_02_02_04:42:02.fil.hdf5,0
0.500004_DM_49.12_beam_0C2020_03_20_20:39:51.fil.hdf5,1
0.744076_DM_350.90_beam_250C2019_12_18_08:44:44.fil.hdf5,0
0.43395_DM_519.56_beam_0I2020_01_12_23:25:29.fil.hdf5,0
0.819411_DM_59.87_beam_11C2020_02_02_05:54:01.fil.hdf5,0
0.499997_DM_76.14_beam_0C2020_02_14_05:17:39.fil.hdf5,1
0.25234_DM_83.81_beam_0C2020_04_19_16:04:31.fil.hdf5,1
0.500003_DM_67.54_beam_328C2019_12_06_15:48:36.fil.hdf5,0
0.5_DM_764.52_beam_100C2020_05_31_18:21:47.fil.hdf5,0
0.499999_DM_656.48_beam_187C2019_12_18_08:41:43.fil.hdf5,0
0.500003_DM_156.26_beam_0C2020_04_12_01:15:44.fil.hdf5,1
0.500004_DM_370.24_beam_0C2020_04_13_01:55:43.fil.hdf5,0
0.5_DM_204.46_beam_2C2020_02_27_03:56:22.fil.hdf5,0
0.019602_DM_633.66_beam_4C2020_02_14_04:58:13.fil.hdf5,0
0.499997_DM_23.02_beam_0C2020_04_13_08:26:47.fil.hdf5,1
0.499997_DM_64.47_beam_0I2020_05_24_23:20:31.fil.hdf5,0
0.518373_DM_60.48_beam_1C2020_03_31_02:47:13.fil.hdf5,0
0.499997_DM_192.49_beam_0C2020_04_14_01:34:59.fil.hdf5,1
0.5_DM_23.95_beam_0C2020_03_15_15:12:51.fil.hdf5,0
0.500004_DM_26.09_beam_238C2020_04_13_01:05:48.fil.hdf5,0
0.372239_DM_76.75_beam_0C2020_04_07_01:16:27.fil.hdf5,1
0.499996_DM_70.30_beam_0C2020_04_19_16:22:16.fil.hdf5,1
0.499997_DM_75.83_beam_0C2020_04_14_01:26:52.fil.hdf5,1
0.509803_DM_96.40_beam_10C2020_03_31_02:47:13.fil.hdf5,0
0.499996_DM_281.52_beam_0C2020_04_11_22:57:27.fil.hdf5,1
0.499999_DM_206.00_beam_0C2020_03_15_16:01:08.fil.hdf5,1
0.768577_DM_35.92_beam_180C2020_04_23_23:10:22.fil.hdf5,0
0.499997_DM_4505.75_beam_360C2020_05_31_18:22:25.fil.hdf5,0
0.746829_DM_1239.03_beam_3C2020_04_07_01:36:47.fil.hdf5,0
0.499998_DM_160.87_beam_0C2020_04_12_00:10:27.fil.hdf5,1
0.55114_DM_26.09_beam_577C2020_04_13_03:30:35.fil.hdf5,0
0.499999_DM_49.12_beam_0C2020_03_28_15:21:09.fil.hdf5,1
0.499999_DM_222.57_beam_0C2020_04_11_23:23:30.fil.hdf5,1
0.499999_DM_27.94_beam_218C2020_04_13_01:05:48.fil.hdf5,0
0.499999_DM_136.31_beam_0C2020_03_23_03:26:52.fil.hdf5,1
0.499999_DM_940.80_beam_171C2020_04_27_17:55:42.fil.hdf5,0
0.500001_DM_34.08_beam_163C2019_12_06_15:48:17.fil.hdf5,0
0.500003_DM_304.24_beam_6C2020_02_21_21:34:39.fil.hdf5,0
0.500002_DM_765.36_beam_10C2020_02_04_03:18:02.fil.hdf5,0
0.499996_DM_353.97_beam_0C2020_04_19_20:35:58.fil.hdf5,1
0.500002_DM_31.01_beam_117C2019_12_06_15:45:45.fil.hdf5,0
